ecosystem,name,version,state_presence,state_status,severity,alert_status,alert_route,scan_finished_ms,last_error
npm,@or-sdk/adapters,0.3.8,present,scanned,malware,sent,default,1785846596217,""
npm,@or-sdk/agents,4.21.3,present,scanned,malware,sent,default,1785846633564,""
npm,@or-sdk/agents,4.21.4,present,scanned,malware,sent,default,1785846673556,""
npm,@or-sdk/agents,4.21.5,present,scanned,malware,sent,default,1785847042658,""
npm,@or-sdk/api-tokens,1.4.2,present,scanned,malware,sent,default,1785846845961,""
npm,@or-sdk/api-tokens,1.4.3,present,scanned,malware,sent,default,1785846909397,""
npm,@or-sdk/api-tokens,1.4.4,present,scanned,malware,sent,default,1785846512431,""
npm,@or-sdk/api-tokens-lambda,1.4.2,present,scanned,malware,pending,default,1785853831269,""
npm,@or-sdk/api-tokens-lambda,1.4.3,present,scanned,malware,pending,default,1785853831227,""
npm,@or-sdk/api-tokens-lambda,1.4.4,present,scanned,malware,sent,default,1785846596862,""
npm,@or-sdk/apps,1.2.6,present,scanned,malware,sent,default,1785846633571,""
npm,@or-sdk/apps,1.2.7,present,scanned,malware,sent,default,1785846656005,""
npm,@or-sdk/apps,1.2.8,present,scanned,malware,sent,default,1785846512402,""
npm,@or-sdk/auth,0.38.1,present,scanned,malware,sent,default,1785846595612,""
npm,@or-sdk/auth,0.38.2,present,scanned,malware,sent,default,1785846595622,""
npm,@or-sdk/auth,0.38.3,present,scanned,malware,sent,default,1785847042670,""
npm,@or-sdk/authorizer,0.26.7,present,scanned,malware,sent,default,1785846633578,""
npm,@or-sdk/authorizer,0.26.8,present,scanned,malware,sent,default,1785846656029,""
npm,@or-sdk/authorizer,0.26.9,present,scanned,malware,sent,default,1785847025362,""
npm,@or-sdk/base,0.44.4,present,scanned,malware,pending,default,1785853831481,""
npm,@or-sdk/base,0.44.5,present,scanned,malware,pending,default,1785853831433,""
npm,@or-sdk/base,0.44.6,present,scanned,malware,sent,default,1785846813099,""
npm,@or-sdk/billing,27.2.1,present,scanned,malware,sent,default,1785845834905,""
npm,@or-sdk/billing,27.2.2,present,scanned,malware,sent,default,1785845834913,""
npm,@or-sdk/billing,27.2.3,present,scanned,malware,sent,default,1785846790899,""
npm,@or-sdk/billing-internal,27.2.1,present,scanned,malware,sent,default,1785845834901,""
npm,@or-sdk/billing-internal,27.2.2,present,scanned,malware,sent,default,1785845834909,""
npm,@or-sdk/billing-internal,27.2.3,present,scanned,malware,sent,default,1785847042673,""
npm,@or-sdk/bot-templates,2.2.5,present,scanned,malware,sent,default,1785846893958,""
npm,@or-sdk/bot-templates,2.2.6,present,scanned,malware,sent,default,1785846909393,""
npm,@or-sdk/bot-templates,2.2.7,present,scanned,malware,sent,default,1785846570448,""
npm,@or-sdk/bots,1.7.1,present,scanned,malware,sent,default,1785846878819,""
npm,@or-sdk/bots,1.7.2,present,scanned,malware,sent,default,1785846926629,""
npm,@or-sdk/bots,1.7.3,present,scanned,malware,sent,default,1785846615362,""
npm,@or-sdk/card-templates,2.2.5,present,scanned,malware,sent,default,1785846829389,""
npm,@or-sdk/card-templates,2.2.6,present,scanned,malware,sent,default,1785846974403,""
npm,@or-sdk/card-templates,2.2.7,present,scanned,malware,sent,default,1785847042664,""
npm,@or-sdk/cards,1.2.5,present,scanned,malware,sent,default,1785846863207,""
npm,@or-sdk/cards,1.2.6,present,scanned,malware,sent,default,1785846926635,""
npm,@or-sdk/cards,1.2.7,present,scanned,malware,sent,default,1785846546461,""
npm,@or-sdk/ccp,10.15.4,present,scanned,malware,pending,default,1785853831330,""
npm,@or-sdk/ccp,10.15.5,present,scanned,malware,pending,default,1785853831383,""
npm,@or-sdk/ccp,10.15.6,present,scanned,malware,sent,default,1785846615365,""
npm,@or-sdk/chat,0.3.1,present,scanned,malware,pending,default,1785853832740,""
npm,@or-sdk/chat,0.3.2,present,scanned,malware,pending,default,1785853832658,""
npm,@or-sdk/chat,0.3.3,present,scanned,malware,sent,default,1785846812987,""
npm,@or-sdk/contacts,4.7.5,present,scanned,malware,sent,default,1785846893970,""
npm,@or-sdk/contacts,4.7.6,present,scanned,malware,sent,default,1785846958320,""
npm,@or-sdk/contacts,4.7.7,present,scanned,malware,sent,default,1785846991529,""
npm,@or-sdk/content-request,0.2.6,present,scanned,malware,sent,default,1785846633592,""
npm,@or-sdk/content-request,0.2.7,present,scanned,malware,sent,default,1785846656023,""
npm,@or-sdk/content-request,0.2.8,present,scanned,malware,sent,default,1785846716439,""
npm,@or-sdk/data-hub,0.26.5,present,scanned,malware,sent,default,1785846863201,""
npm,@or-sdk/data-hub,0.26.6,present,scanned,malware,sent,default,1785846942389,""
npm,@or-sdk/data-hub,0.26.7,present,scanned,malware,sent,default,1785846974416,""
npm,@or-sdk/data-hub-svc,2.3.5,present,scanned,malware,sent,default,1785846829385,""
npm,@or-sdk/data-hub-svc,2.3.6,present,scanned,malware,sent,default,1785846926620,""
npm,@or-sdk/data-hub-svc,2.3.7,present,scanned,malware,sent,default,1785846991521,""
npm,@or-sdk/deployer,1.7.5,present,scanned,malware,sent,default,1785846863194,""
npm,@or-sdk/deployer,1.7.6,present,scanned,malware,sent,default,1785846958324,""
npm,@or-sdk/deployer,1.7.7,present,scanned,malware,sent,default,1785846716934,""
npm,@or-sdk/deployments,2.1.5,present,scanned,malware,sent,default,1785846893963,""
npm,@or-sdk/deployments,2.1.6,present,scanned,malware,sent,default,1785846942379,""
npm,@or-sdk/deployments,2.1.7,present,scanned,malware,sent,default,1785846596206,""
npm,@or-sdk/discovery,1.12.1,present,scanned,malware,sent,default,1785846829386,""
npm,@or-sdk/discovery,1.12.2,present,scanned,malware,sent,default,1785846909399,""
npm,@or-sdk/discovery,1.12.3,present,scanned,malware,sent,default,1785847042659,""
npm,@or-sdk/druid,1.4.7,present,scanned,malware,sent,default,1785846633585,""
npm,@or-sdk/druid,1.4.8,present,scanned,malware,sent,default,1785846656017,""
npm,@or-sdk/druid,1.4.9,present,scanned,malware,sent,default,1785847008141,""
npm,@or-sdk/event-manager,1.1.5,present,scanned,malware,sent,default,1785846878825,""
npm,@or-sdk/event-manager,1.1.6,present,scanned,malware,sent,default,1785846942372,""
npm,@or-sdk/event-manager,1.1.7,present,scanned,malware,sent,default,1785846791490,""
npm,@or-sdk/files,3.11.6,present,scanned,malware,sent,default,1785846845960,""
npm,@or-sdk/files,3.11.7,present,scanned,malware,sent,default,1785846942382,""
npm,@or-sdk/files,3.11.8,present,scanned,malware,sent,default,1785847042665,""
npm,@or-sdk/files-sync-node,0.1.10,present,scanned,malware,sent,default,1785846716942,""
npm,@or-sdk/files-sync-node,0.1.8,present,scanned,malware,sent,default,1785846845947,""
npm,@or-sdk/files-sync-node,0.1.9,present,scanned,malware,sent,default,1785846909386,""
npm,@or-sdk/flow-templates,2.1.5,present,scanned,malware,sent,default,1785846845949,""
npm,@or-sdk/flow-templates,2.1.6,present,scanned,malware,sent,default,1785846893996,""
npm,@or-sdk/flow-templates,2.1.7,present,scanned,malware,sent,default,1785846694697,""
npm,@or-sdk/flows,2.7.10,present,scanned,malware,sent,default,1785846812562,""
npm,@or-sdk/flows,2.7.8,present,scanned,malware,sent,default,1785846733254,""
npm,@or-sdk/flows,2.7.9,present,scanned,malware,sent,default,1785846765576,""
npm,@or-sdk/graph,1.10.5,present,scanned,malware,sent,default,1785846878827,""
npm,@or-sdk/graph,1.10.6,present,scanned,malware,sent,default,1785846926640,""
npm,@or-sdk/graph,1.10.7,present,scanned,malware,sent,default,1785846615289,""
npm,@or-sdk/hitl,0.41.1,present,scanned,malware,sent,default,1785846845957,""
npm,@or-sdk/hitl,0.41.2,present,scanned,malware,sent,default,1785846926638,""
npm,@or-sdk/hitl,0.41.3,present,scanned,malware,sent,default,1785846695110,""
npm,@or-sdk/identifiers,0.27.6,present,scanned,malware,sent,default,1785846733256,""
npm,@or-sdk/identifiers,0.27.7,present,scanned,malware,sent,default,1785846765573,""
npm,@or-sdk/identifiers,0.27.8,present,scanned,malware,sent,default,1785846991559,""
npm,@or-sdk/idw,9.0.4,present,scanned,malware,sent,default,1785846863203,""
npm,@or-sdk/idw,9.0.5,present,scanned,malware,sent,default,1785846909422,""
npm,@or-sdk/idw,9.0.6,present,scanned,malware,sent,default,1785846766066,""
npm,@or-sdk/idw-public,1.6.6,present,scanned,malware,sent,default,1785846633566,""
npm,@or-sdk/idw-public,1.6.7,present,scanned,malware,sent,default,1785846673559,""
npm,@or-sdk/idw-public,1.6.8,present,scanned,malware,sent,default,1785847042660,""
npm,@or-sdk/idw-skill,1.4.1,present,scanned,malware,sent,default,1785846863195,""
npm,@or-sdk/idw-skill,1.4.2,present,scanned,malware,sent,default,1785846942383,""
npm,@or-sdk/idw-skill,1.4.3,present,scanned,malware,sent,default,1785846974426,""
npm,@or-sdk/invitations,1.4.10,present,scanned,malware,sent,default,1785846596195,""
npm,@or-sdk/invitations,1.4.8,present,scanned,malware,sent,default,1785846749826,""
npm,@or-sdk/invitations,1.4.9,present,scanned,malware,sent,default,1785846749835,""
npm,@or-sdk/key-value-storage,0.28.6,present,scanned,malware,sent,default,1785846733250,""
npm,@or-sdk/key-value-storage,0.28.7,present,scanned,malware,sent,default,1785846749841,""
npm,@or-sdk/key-value-storage,0.28.8,present,scanned,malware,sent,default,1785847008150,""
npm,@or-sdk/keys,1.2.6,present,scanned,malware,sent,default,1785846749828,""
npm,@or-sdk/keys,1.2.7,present,scanned,malware,sent,default,1785846749837,""
npm,@or-sdk/keys,1.2.8,present,scanned,malware,sent,default,1785846546439,""
npm,@or-sdk/knowledge-models,0.25.5,present,scanned,malware,sent,default,1785846863192,""
npm,@or-sdk/knowledge-models,0.25.6,present,scanned,malware,sent,default,1785846942387,""
npm,@or-sdk/knowledge-models,0.25.7,present,scanned,malware,sent,default,1785846694784,""
npm,@or-sdk/library,0.5.6,present,scanned,malware,sent,default,1785846863199,""
npm,@or-sdk/library,0.5.7,present,scanned,malware,sent,default,1785846893994,""
npm,@or-sdk/library,0.5.8,present,scanned,malware,sent,default,1785847061187,""
npm,@or-sdk/library-categories,0.2.6,present,scanned,malware,sent,default,1785846633588,""
npm,@or-sdk/library-categories,0.2.7,present,scanned,malware,sent,default,1785846656009,""
npm,@or-sdk/library-categories,0.2.8,present,scanned,malware,sent,default,1785846546403,""
npm,@or-sdk/library-source,0.4.5,present,scanned,malware,sent,default,1785846845954,""
npm,@or-sdk/library-source,0.4.6,present,scanned,malware,sent,default,1785846926632,""
npm,@or-sdk/library-source,0.4.7,present,scanned,malware,sent,default,1785846496640,""
npm,@or-sdk/library-types-v1,9.0.1,present,scanned,malware,pending,default,1785853833872,""
npm,@or-sdk/library-types-v1,9.0.2,present,scanned,malware,pending,default,1785853833836,""
npm,@or-sdk/library-types-v1,9.0.3,present,scanned,malware,sent,default,1785846975826,""
npm,@or-sdk/library-types-v2,9.0.1,present,scanned,malware,pending,default,1785853833799,""
npm,@or-sdk/library-types-v2,9.0.2,present,scanned,malware,pending,default,1785853833764,""
npm,@or-sdk/library-types-v2,9.0.3,present,scanned,malware,sent,default,1785847027298,""
npm,@or-sdk/lookup,1.25.1,present,scanned,malware,sent,default,1785846845963,""
npm,@or-sdk/lookup,1.25.2,present,scanned,malware,sent,default,1785846958311,""
npm,@or-sdk/lookup,1.25.3,present,scanned,malware,sent,default,1785847042667,""
npm,@or-sdk/markdowner,0.5.1,present,scanned,malware,sent,default,1785846829383,""
npm,@or-sdk/markdowner,0.5.2,present,scanned,malware,sent,default,1785846958315,""
npm,@or-sdk/markdowner,0.5.3,present,scanned,malware,sent,default,1785846791516,""
npm,@or-sdk/mcp-tools,0.5.2,present,scanned,malware,sent,default,1785846829379,""
npm,@or-sdk/mcp-tools,0.5.3,present,scanned,malware,sent,default,1785846942385,""
npm,@or-sdk/mcp-tools,0.5.4,present,scanned,malware,sent,default,1785846974404,""
npm,@or-sdk/notifications,1.7.5,present,scanned,malware,sent,default,1785846863164,""
npm,@or-sdk/notifications,1.7.6,present,scanned,malware,sent,default,1785846958317,""
npm,@or-sdk/notifications,1.7.7,present,scanned,malware,sent,default,1785846812947,""
npm,@or-sdk/password,1.3.6,present,scanned,malware,sent,default,1785846733260,""
npm,@or-sdk/password,1.3.7,present,scanned,malware,sent,default,1785846749838,""
npm,@or-sdk/password,1.3.8,present,scanned,malware,sent,default,1785846512345,""
npm,@or-sdk/payments,3.2.5,present,scanned,malware,sent,default,1785846878824,""
npm,@or-sdk/payments,3.2.6,present,scanned,malware,sent,default,1785846942375,""
npm,@or-sdk/payments,3.2.7,present,scanned,malware,sent,default,1785846694694,""
npm,@or-sdk/permissions,2.8.1,present,scanned,malware,sent,default,1785846878828,""
npm,@or-sdk/permissions,2.8.2,present,scanned,malware,sent,default,1785846893991,""
npm,@or-sdk/permissions,2.8.3,present,scanned,malware,sent,default,1785846546650,""
npm,@or-sdk/permissions-cli,1.4.1,present,scanned,malware,sent,default,1785846569842,""
npm,@or-sdk/permissions-cli,1.4.2,present,scanned,malware,sent,default,1785846569845,""
npm,@or-sdk/permissions-cli,1.4.3,present,scanned,malware,sent,default,1785846569849,""
npm,@or-sdk/permissions-lambda,2.5.1,present,scanned,malware,pending,default,1785853832697,""
npm,@or-sdk/permissions-lambda,2.5.2,present,scanned,malware,pending,default,1785853832779,""
npm,@or-sdk/permissions-lambda,2.5.3,present,scanned,malware,sent,default,1785846570471,""
npm,@or-sdk/pgsql,1.5.1,present,scanned,malware,sent,default,1785846893964,""
npm,@or-sdk/pgsql,1.5.2,present,scanned,malware,sent,default,1785846958306,""
npm,@or-sdk/pgsql,1.5.3,present,scanned,malware,sent,default,1785847008144,""
npm,@or-sdk/providers,0.3.6,present,scanned,malware,sent,default,1785846845941,""
npm,@or-sdk/providers,0.3.7,present,scanned,malware,sent,default,1785846909391,""
npm,@or-sdk/providers,0.3.8,present,scanned,malware,sent,default,1785846615348,""
npm,@or-sdk/qna,3.4.2,present,scanned,malware,pending,default,1785853832816,""
npm,@or-sdk/qna,3.4.3,present,scanned,malware,pending,default,1785853832851,""
npm,@or-sdk/qna,3.4.4,present,scanned,malware,sent,default,1785846974872,""
npm,@or-sdk/queue-manager,1.4.6,present,scanned,malware,sent,default,1785846633569,""
npm,@or-sdk/queue-manager,1.4.7,present,scanned,malware,sent,default,1785846633599,""
npm,@or-sdk/queue-manager,1.4.8,present,scanned,malware,sent,default,1785846991576,""
npm,@or-sdk/sdk-api,0.29.2,present,scanned,malware,sent,default,1785846863205,""
npm,@or-sdk/sdk-api,0.29.3,present,scanned,malware,sent,default,1785846716918,""
npm,@or-sdk/sdk-api,0.29.4,present,scanned,malware,sent,default,1785846716911,""
npm,@or-sdk/settings,0.25.6,present,scanned,malware,sent,default,1785846733262,""
npm,@or-sdk/settings,0.25.7,present,scanned,malware,sent,default,1785846765570,""
npm,@or-sdk/settings,0.25.8,present,scanned,malware,sent,default,1785846570453,""
npm,@or-sdk/sku-builder,2.5.1,present,scanned,malware,sent,default,1785846878815,""
npm,@or-sdk/sku-builder,2.5.2,present,scanned,malware,sent,default,1785846909402,""
npm,@or-sdk/sku-builder,2.5.3,present,scanned,malware,sent,default,1785847008147,""
npm,@or-sdk/source,2.1.5,present,scanned,malware,sent,default,1785846926621,""
npm,@or-sdk/source,2.1.6,present,scanned,malware,sent,default,1785846926623,""
npm,@or-sdk/source,2.1.7,present,scanned,malware,sent,default,1785846546434,""
npm,@or-sdk/source-api,1.1.3,present,scanned,malware,sent,default,1785846615334,""
npm,@or-sdk/step-templates,2.2.5,present,scanned,malware,sent,default,1785846878830,""
npm,@or-sdk/step-templates,2.2.6,present,scanned,malware,sent,default,1785846909389,""
npm,@or-sdk/step-templates,2.2.7,present,scanned,malware,sent,default,1785846991560,""
npm,@or-sdk/store,2.1.5,present,scanned,malware,sent,default,1785846863197,""
npm,@or-sdk/store,2.1.6,present,scanned,malware,sent,default,1785846942374,""
npm,@or-sdk/store,2.1.7,present,scanned,malware,sent,default,1785846694905,""
npm,@or-sdk/tables,0.28.5,present,scanned,malware,sent,default,1785846878831,""
npm,@or-sdk/tables,0.28.6,present,scanned,malware,sent,default,1785846958308,""
npm,@or-sdk/tables,0.28.7,present,scanned,malware,sent,default,1785846974425,""
npm,@or-sdk/tags,1.1.5,present,scanned,malware,sent,default,1785846878823,""
npm,@or-sdk/tags,1.1.6,present,scanned,malware,sent,default,1785846958313,""
npm,@or-sdk/tags,1.1.7,present,scanned,malware,sent,default,1785847008151,""
npm,@or-sdk/tickets,1.9.5,present,scanned,malware,sent,default,1785846893966,""
npm,@or-sdk/tickets,1.9.6,present,scanned,malware,sent,default,1785846942377,""
